Avery froze a girl on a bed beside a table in the room .	freeze ( agent = Avery , theme = girl ( nmod . on = bed ( nmod . beside = table ( nmod . in = * room ) ) ) )	PP_3
A cat froze a cookie on a bible beside a toy in the car .	freeze ( agent = cat , theme = cookie ( nmod . on = bible ( nmod . beside = toy ( nmod . in = * car ) ) ) )	PP_3
A baby heard a chicken on the table in a house in the car .	hear ( agent = baby , theme = chicken ( nmod . on = * table ( nmod . in = house ( nmod . in = * car ) ) ) )	PP_3
The writer served a strawberry beside the worm in a envelope on a booklet to the cat .	serve ( agent = * writer , theme = strawberry ( nmod . beside = * worm ( nmod . in = envelope ( nmod . on = booklet ) ) ) , recipient = * cat )	PP_3
A bunny packed a balloon beside a throne in the house beside a table .	pack ( agent = bunny , theme = balloon ( nmod . beside = throne ( nmod . in = * house ( nmod . beside = table ) ) ) )	PP_3
Olivia cooked the tourist beside a stage on a book in the garden .	cook ( agent = Olivia , theme = * tourist ( nmod . beside = stage ( nmod . on = book ( nmod . in = * garden ) ) ) )	PP_3
The boy rolled a present in a box beside a stage in a house .	roll ( agent = * boy , theme = present ( nmod . in = box ( nmod . beside = stage ( nmod . in = house ) ) ) )	PP_3
The boy helped a donut beside the road in the house on the table .	help ( agent = * boy , theme = donut ( nmod . beside = * road ( nmod . in = * house ( nmod . on = * table ) ) ) )	PP_3
The mouse juggled the boy beside the car in a refrigerator beside the tree .	juggle ( agent = * mouse , theme = * boy ( nmod . beside = * car ( nmod . in = refrigerator ( nmod . beside = * tree ) ) ) )	PP_3
The cat gave Lucas the penny on a tray on a sheet on a cushion .	give ( agent = * cat , recipient = Lucas , theme = * penny ( nmod . on = tray ( nmod . on = sheet ( nmod . on = cushion ) ) ) )	PP_3
Benjamin offered the cake in the cart beside a house beside the piano to Henry .	offer ( agent = Benjamin , theme = * cake ( nmod . in = * cart ( nmod . beside = house ( nmod . beside = * piano ) ) ) , recipient = Henry )	PP_3
Emma gave a rose beside the helicopter on a stage on a couch to a boy .	give ( agent = Emma , theme = rose ( nmod . beside = * helicopter ( nmod . on = stage ( nmod . on = couch ) ) ) , recipient = boy )	PP_3
A bunny gave Emma a cake beside a sailor on the table beside a stage .	give ( agent = bunny , recipient = Emma , theme = cake ( nmod . beside = sailor ( nmod . on = * table ( nmod . beside = stage ) ) ) )	PP_3
Emma fed the cake on a bed beside the stage on the box to Samuel .	feed ( agent = Emma , theme = * cake ( nmod . on = bed ( nmod . beside = * stage ( nmod . on = * box ) ) ) , recipient = Samuel )	PP_3
The girl liked the cake on the stool beside a table beside the stage .	like ( agent = * girl , theme = * cake ( nmod . on = * stool ( nmod . beside = table ( nmod . beside = * stage ) ) ) )	PP_3
Emma returned Lillian the cookie on the road on the log in a car .	return ( agent = Emma , recipient = Lillian , theme = * cookie ( nmod . on = * road ( nmod . on = * log ( nmod . in = car ) ) ) )	PP_3
Henry returned Noah a donut on a cloth beside the shoe on a piano .	return ( agent = Henry , recipient = Noah , theme = donut ( nmod . on = cloth ( nmod . beside = * shoe ( nmod . on = piano ) ) ) )	PP_3
Benjamin cooked a cookie on the table beside a stage beside the road .	cook ( agent = Benjamin , theme = cookie ( nmod . on = * table ( nmod . beside = stage ( nmod . beside = * road ) ) ) )	PP_3
A girl painted the pony on a bible on the table in the storage .	paint ( agent = girl , theme = * pony ( nmod . on = bible ( nmod . on = * table ( nmod . in = * storage ) ) ) )	PP_3
Logan stabbed the girl in a cup on a table in the vehicle .	stab ( agent = Logan , theme = * girl ( nmod . in = cup ( nmod . on = table ( nmod . in = * vehicle ) ) ) )	PP_3
Emma drew the cookie beside a table beside the yacht in a vehicle .	draw ( agent = Emma , theme = * cookie ( nmod . beside = table ( nmod . beside = * yacht ( nmod . in = vehicle ) ) ) )	PP_3
A boy stabbed a turtle in the room on the block in a house .	stab ( agent = boy , theme = turtle ( nmod . in = * room ( nmod . on = * block ( nmod . in = house ) ) ) )	PP_3
A girl investigated a prince in a soup beside a tree in a room .	investigate ( agent = girl , theme = prince ( nmod . in = soup ( nmod . beside = tree ( nmod . in = room ) ) ) )	PP_3
Emma lent the cake in the room on a table on the board to Olivia .	lend ( agent = Emma , theme = * cake ( nmod . in = * room ( nmod . on = table ( nmod . on = * board ) ) ) , recipient = Olivia )	PP_3
A cat ate the prince in a house on the table beside a bed .	eat ( agent = cat , theme = * prince ( nmod . in = house ( nmod . on = * table ( nmod . beside = bed ) ) ) )	PP_3
The giraffe forwarded the frog a bat in the garden in the glass beside the table .	forward ( agent = * giraffe , recipient = * frog , theme = bat ( nmod . in = * garden ( nmod . in = * glass ( nmod . beside = * table ) ) ) )	PP_3
Emma threw a pizza on the surface on the table in a house .	throw ( agent = Emma , theme = pizza ( nmod . on = * surface ( nmod . on = * table ( nmod . in = house ) ) ) )	PP_3
Lily lent the sheep the donut beside the table in the envelope on the keyboard .	lend ( agent = Lily , recipient = * sheep , theme = * donut ( nmod . beside = * table ( nmod . in = * envelope ( nmod . on = * keyboard ) ) ) )	PP_3
A girl rolled the baby on the table on the brick on the tree .	roll ( agent = girl , theme = * baby ( nmod . on = * table ( nmod . on = * brick ( nmod . on = * tree ) ) ) )	PP_3
The girl liked the glue beside the cup beside a bench beside the road .	like ( agent = * girl , theme = * glue ( nmod . beside = * cup ( nmod . beside = bench ( nmod . beside = * road ) ) ) )	PP_3
Sophia helped the wolf in the trunk on a ball on a table .	help ( agent = Sophia , theme = * wolf ( nmod . in = * trunk ( nmod . on = ball ( nmod . on = table ) ) ) )	PP_3
A girl fed the bear a cookie in the room beside a machine beside the table .	feed ( agent = girl , recipient = * bear , theme = cookie ( nmod . in = * room ( nmod . beside = machine ( nmod . beside = * table ) ) ) )	PP_3
Noah rented a consumer the cake in a nest in the car beside the bed .	rent ( agent = Noah , recipient = consumer , theme = * cake ( nmod . in = nest ( nmod . in = * car ( nmod . beside = * bed ) ) ) )	PP_3
The girl hunted the chicken in the microwave in the house on a table .	hunt ( agent = * girl , theme = * chicken ( nmod . in = * microwave ( nmod . in = * house ( nmod . on = table ) ) ) )	PP_3
Jacob brought the cookie on a stool in a garden beside the box to Noah .	bring ( agent = Jacob , theme = * cookie ( nmod . on = stool ( nmod . in = garden ( nmod . beside = * box ) ) ) , recipient = Noah )	PP_3
Emma enlarged a box on the bench in the house beside the stage .	enlarge ( agent = Emma , theme = box ( nmod . on = * bench ( nmod . in = * house ( nmod . beside = * stage ) ) ) )	PP_3
Mason appreciated a girl beside the baron in the car in the pyramid .	appreciate ( agent = Mason , theme = girl ( nmod . beside = * baron ( nmod . in = * car ( nmod . in = * pyramid ) ) ) )	PP_3
Emma gave the drink on the table in a shoe beside the tree to a girl .	give ( agent = Emma , theme = * drink ( nmod . on = * table ( nmod . in = shoe ( nmod . beside = * tree ) ) ) , recipient = girl )	PP_3
The girl gave the jacket in a room beside a table in the basin to Emma .	give ( agent = * girl , theme = * jacket ( nmod . in = room ( nmod . beside = table ( nmod . in = * basin ) ) ) , recipient = Emma )	PP_3
A boy wired a mirror on a table in a room in a house to Emma .	wire ( agent = boy , theme = mirror ( nmod . on = table ( nmod . in = room ( nmod . in = house ) ) ) , recipient = Emma )	PP_3
The child gave the girl the cookie beside the bag beside a table on the cushion .	give ( agent = * child , recipient = * girl , theme = * cookie ( nmod . beside = * bag ( nmod . beside = table ( nmod . on = * cushion ) ) ) )	PP_3
A boy gave the chalk on a plate beside the barrel in the swamp to Zoe .	give ( agent = boy , theme = * chalk ( nmod . on = plate ( nmod . beside = * barrel ( nmod . in = * swamp ) ) ) , recipient = Zoe )	PP_3
A penguin mailed the hammer on the table in a room on the stage to Lucas .	mail ( agent = penguin , theme = * hammer ( nmod . on = * table ( nmod . in = room ( nmod . on = * stage ) ) ) , recipient = Lucas )	PP_3
A girl ate the mouse on the stage beside the glass in a house .	eat ( agent = girl , theme = * mouse ( nmod . on = * stage ( nmod . beside = * glass ( nmod . in = house ) ) ) )	PP_3
A fish valued a donut in the bookstore in the house in a box .	value ( agent = fish , theme = donut ( nmod . in = * bookstore ( nmod . in = * house ( nmod . in = box ) ) ) )	PP_3
Noah promised the drink on a cloth in the storage in a room to the monkey .	promise ( agent = Noah , theme = * drink ( nmod . on = cloth ( nmod . in = * storage ( nmod . in = room ) ) ) , recipient = * monkey )	PP_3
Emma gave a girl a cake beside the vehicle in a bag beside the chair .	give ( agent = Emma , recipient = girl , theme = cake ( nmod . beside = * vehicle ( nmod . in = bag ( nmod . beside = * chair ) ) ) )	PP_3
The girl split a cake beside the sword on the sheet on a table .	split ( agent = * girl , theme = cake ( nmod . beside = * sword ( nmod . on = * sheet ( nmod . on = table ) ) ) )	PP_3
A horse painted the zebra in a vehicle in the room beside a stage .	paint ( agent = horse , theme = * zebra ( nmod . in = vehicle ( nmod . in = * room ( nmod . beside = stage ) ) ) )	PP_3
The girl ate the cake beside the machine on the surface in a tent .	eat ( agent = * girl , theme = * cake ( nmod . beside = * machine ( nmod . on = * surface ( nmod . in = tent ) ) ) )	PP_3
A butterfly grew the bell on a table in the microwave in a soup .	grow ( agent = butterfly , theme = * bell ( nmod . on = table ( nmod . in = * microwave ( nmod . in = soup ) ) ) )	PP_3
A boy ate the jacket on a road in the soup beside the stage .	eat ( agent = boy , theme = * jacket ( nmod . on = road ( nmod . in = * soup ( nmod . beside = * stage ) ) ) )	PP_3
Avery passed the donut beside the stage in a house on a table to Emma .	pass ( agent = Avery , theme = * donut ( nmod . beside = * stage ( nmod . in = house ( nmod . on = table ) ) ) , recipient = Emma )	PP_3
Aubrey shortened the cake in a tower on the table in the car .	shorten ( agent = Aubrey , theme = * cake ( nmod . in = tower ( nmod . on = * table ( nmod . in = * car ) ) ) )	PP_3
Logan ate the cake on the bed beside a table in the nest .	eat ( agent = Logan , theme = * cake ( nmod . on = * bed ( nmod . beside = table ( nmod . in = * nest ) ) ) )	PP_3
Benjamin decomposed the cookie on the surface in a house beside a table .	decompose ( agent = Benjamin , theme = * cookie ( nmod . on = * surface ( nmod . in = house ( nmod . beside = table ) ) ) )	PP_3
A baby heard the cake in a room in a house beside a table .	hear ( agent = baby , theme = * cake ( nmod . in = room ( nmod . in = house ( nmod . beside = table ) ) ) )	PP_3
The cat gave a cake on the table beside the bag beside the bed to Emma .	give ( agent = * cat , theme = cake ( nmod . on = * table ( nmod . beside = * bag ( nmod . beside = * bed ) ) ) , recipient = Emma )	PP_3
The chicken rolled a boy on the stage beside a table beside a road .	roll ( agent = * chicken , theme = boy ( nmod . on = * stage ( nmod . beside = table ( nmod . beside = road ) ) ) )	PP_3
James liked the sandwich in the van beside the table beside the book .	like ( agent = James , theme = * sandwich ( nmod . in = * van ( nmod . beside = * table ( nmod . beside = * book ) ) ) )	PP_3
Emma promised a cookie in a pot in a cup on the hanger to Lily .	promise ( agent = Emma , theme = cookie ( nmod . in = pot ( nmod . in = cup ( nmod . on = * hanger ) ) ) , recipient = Lily )	PP_3
Liam mailed a cake beside the glass in the box in the tub to a puppy .	mail ( agent = Liam , theme = cake ( nmod . beside = * glass ( nmod . in = * box ( nmod . in = * tub ) ) ) , recipient = puppy )	PP_3
The professor found the cake on a table on a stage beside a truck .	find ( agent = * professor , theme = * cake ( nmod . on = table ( nmod . on = stage ( nmod . beside = truck ) ) ) )	PP_3
